BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
15-49925,False,False,True,False,False,False,
15-49930,False,False,True,False,False,False,
15-49935,False,False,True,False,False,False,
15-49939,False,False,False,False,False,False,
15-49940,False,False,False,False,True,False,
15-49945,False,False,False,False,True,False,
15-49947,False,False,True,False,False,False,
15-49951,False,False,False,False,False,False,Collectivité territoriale.
15-49952,False,False,False,False,False,False,
15-49953,False,False,False,False,False,False,Etablissement public de santé
15-49956,False,False,False,False,False,False,EPCI
15-49957,False,False,False,False,False,False,collectivité territoriale
15-49960,False,False,True,False,False,False,
15-49962,False,False,True,False,False,False,
15-49964,False,False,True,False,False,False,
15-49970,False,False,False,False,True,False,
15-49976,True,False,False,False,False,False,
15-49977,False,False,True,False,False,False,
15-49978,False,False,True,False,False,False,
15-49980,False,False,False,False,True,False,
15-49981,False,False,True,False,False,False,
15-49982,True,False,False,False,False,False,
15-49995,False,False,True,False,False,False,
15-49999,False,False,True,False,False,False,
15-50003,False,False,True,False,False,False,
15-50004,False,False,False,False,False,False,Etablissement public de santé
15-50006,True,False,False,False,False,False,
15-50011,False,False,True,False,False,False,
15-50018,False,False,True,False,False,False,
15-50022,False,False,False,False,True,False,
15-50028,False,False,True,False,False,False,
15-50029,False,False,False,False,False,False,Collectivité Territoriale
15-50031,False,False,False,False,False,False,
15-50032,False,False,False,False,True,False,
15-50041,False,False,False,False,False,False,
15-50048,False,False,True,False,False,False,
15-50052,False,False,True,False,False,False,
15-50054,False,False,False,False,True,False,
15-50058,False,False,False,False,False,False,
15-50063,False,False,False,False,False,False,
15-50064,False,False,True,False,False,False,
15-50070,False,False,False,False,False,False,
15-50075,False,False,False,False,False,False,
15-50076,False,False,True,False,False,False,
15-50078,False,False,True,False,False,False,
15-50082,False,False,True,False,False,False,
15-50086,False,False,False,False,True,False,
15-50087,False,False,True,False,False,False,
15-50090,False,False,False,False,True,False,
15-50091,False,False,False,False,False,False,
15-50094,False,False,True,False,False,False,
15-50096,False,False,False,False,True,False,
15-50105,False,False,True,False,False,False,
